appleMobility,caseFatalityRisk,confirmed,confirmedDelta,confirmedGrowthRate,country,countryCode,dateId,dayId,deceased,deceasedDelta,deceasedGrowthRate,doublingTime,googleMobility,immunizationRate,importDate,incidencePer100k,infectious,infectiousDelta,infectiousGrowthRate,recovered,recoveredDelta,recoveredGrowthRate,recoveryRate,responseStringency,tested,testedDelta,testedPer1k
72.815,0.02483383244467168,13691,507,1.0384557038834952,Ukraine,UA,2020-05-07,128,340,13,1.039755351681957,18.368955002677502,-19.0,5.478604836236132E-5,2020-06-24T19:22:35.258,31.30533339436932,10955,195,1.0181226765799256,2396,299,1.1425846447305674,0.17500547805127456,92.59,151569,7286,3.466
81.53999999999999,0.025431489961253963,14195,504,1.0368125045650427,Ukraine,UA,2020-05-08,129,361,21,1.061764705882353,19.173608579109356,-16.333333333333332,6.187439351775866E-5,2020-06-24T19:22:36.279,32.45776112285972,11128,173,1.0157918758557736,2706,310,1.1293823038397328,0.1906305036984854,92.59,159155,7586,3.639
71.92,0.025560842963970088,14710,515,1.0362803804156393,Ukraine,UA,2020-05-09,130,376,15,1.0415512465373962,19.44980488019874,-14.166666666666666,6.651611631306724E-5,2020-06-24T19:22:37.297,33.63534104383702,11425,297,1.0266894320632638,2909,203,1.0750184774575018,0.19775662814411965,92.59,167107,7952,3.821
77.25,0.025669642857142856,15232,522,1.0354860639021075,Ukraine,UA,2020-05-10,131,391,15,1.0398936170212767,19.877500069328356,-11.166666666666666,6.996882637263175E-5,2020-06-24T19:22:38.424,34.8289269054878,11781,356,1.031159737417943,3060,151,1.0519078721210038,0.20089285714285715,92.59,176403,9296,4.034
77.25,0.02607361963190184,15648,416,1.0273109243697478,Ukraine,UA,2020-05-11,132,408,17,1.0434782608695652,25.724867837221645,-10.5,7.518218990627881E-5,2020-06-24T19:22:39.325,35.78013709408305,11952,171,1.0145148968678381,3288,228,1.0745098039215686,0.21012269938650308,92.59,181552,5149,4.151
77.25,0.02652437121637646,16023,375,1.0239647239263803,Ukraine,UA,2020-05-12,133,425,17,1.0416666666666667,29.268851223078713,-13.833333333333334,7.71257684166297E-5,2020-06-24T19:22:40.820,36.6375982015908,12225,273,1.0228413654618473,3373,85,1.0258515815085159,0.2105098920302066,92.59,187307,5755,4.283
101.57,0.026727549467275496,16425,402,1.0250889346564314,Ukraine,UA,2020-05-13,134,439,14,1.0329411764705883,27.972747451621288,-7.0,8.496867934663384E-5,2020-06-24T19:22:42.498,37.5567965088391,12270,45,1.003680981595092,3716,343,1.1016898903053662,0.22624048706240488,92.59,192247,4940,4.396
90.555,0.027067133614293346,16847,422,1.0256925418569254,Ukraine,UA,2020-05-14,135,456,17,1.0387243735763099,27.3236448801625,-13.166666666666666,9.473230315745533E-5,2020-06-24T19:22:43.395,38.521726075154476,12248,-22,0.9982070089649552,4143,427,1.114908503767492,0.24591915474565204,92.59,202495,10248,4.63
97.54499999999999,0.027466820542412004,17330,483,1.0286697928414554,Ukraine,UA,2020-05-15,136,476,20,1.043859649122807,24.52185712914507,-10.333333333333334,1.0227796090352345E-4,2020-06-24T19:22:44.352,39.626135981624444,12381,133,1.0108589157413455,4473,330,1.0796524257784215,0.2581073283323716,92.59,211614,9119,4.839
87.85499999999999,0.02783066412812185,17858,528,1.0304673975764571,Ukraine,UA,2020-05-16,137,497,21,1.0441176470588236,23.095295783164346,-3.5,1.1217877849154619E-4,2020-06-24T19:22:45.274,40.83344122099535,12455,74,1.0059769000888459,4906,433,1.0968030404650122,0.27472281330496134,92.59,220638,9024,5.045
86.195,0.028101251981848995,18291,433,1.0242468361518646,Ukraine,UA,2020-05-17,138,514,17,1.0342052313883299,28.932308353490605,-6.333333333333333,1.1698056069358955E-4,2020-06-24T19:22:46.397,41.82352297979762,12661,206,1.0165395423524688,5116,210,1.0428047289033837,0.2797003991033842,92.59,227801,7163,5.209
96.705,0.02873871938117748,18616,325,1.0177683013503909,Ukraine,UA,2020-05-18,139,535,21,1.0408560311284047,39.35587959166666,-6.833333333333333,1.2063906141895591E-4,2020-06-24T19:22:48.174,42.56665593963766,12805,144,1.0113735092014848,5276,160,1.0312744331508992,0.2834121186076493,92.59,232899,5098,5.325
100.315,0.02903157448611994,18876,260,1.0139664804469273,Ukraine,UA,2020-05-19,140,548,13,1.0242990654205608,49.97511056711257,-8.0,1.2877922553289608E-4,2020-06-24T19:22:49.265,43.1611623075097,12696,-109,0.9914877001171417,5632,356,1.067475360121304,0.29836829836829837,92.59,239961,7062,5.487
101.12,0.029329173166926677,19230,354,1.0187539732994277,Ukraine,UA,2020-05-20,141,564,16,1.0291970802919708,37.30551781539796,-6.5,1.3616482387222942E-4,2020-06-24T19:22:50.291,43.970605592997,12711,15,1.0011814744801513,5955,323,1.0573508522727273,0.3096723868954758,92.59,248529,8568,5.683
106.34,0.029381914137826044,19706,476,1.0247529901196049,Ukraine,UA,2020-05-21,142,579,15,1.0265957446808511,28.347724842651274,-4.166666666666667,1.4238427510535225E-4,2020-06-24T19:22:51.432,45.0590095587935,12900,189,1.0148690110927543,6227,272,1.0456759026028548,0.3159951283872932,92.59,248529,8568,5.683
108.63,0.029184038117927337,20148,442,1.0224297168375114,Ukraine,UA,2020-05-22,143,588,9,1.0155440414507773,31.248365493413285,-7.833333333333333,1.505701704783595E-4,2020-06-24T19:22:52.359,46.06967038417596,12975,75,1.005813953488372,6585,358,1.0574915689738236,0.3268314472900536,87.04,267185,8568,6.109
91.125,0.029397473275024295,20580,432,1.0214413341274569,Ukraine,UA,2020-05-23,144,605,17,1.0289115646258504,32.672962527983586,-3.0,1.5843594703789717E-4,2020-06-24T19:22:53.925,47.057465580024875,13046,71,1.0054720616570327,6929,344,1.0522399392558845,0.33668610301263363,87.04,277712,10527,6.35
95.27,0.029400552749452014,20986,406,1.0197278911564627,Ukraine,UA,2020-05-24,145,617,12,1.0198347107438017,35.48083673065569,-3.6666666666666665,1.625288947244008E-4,2020-06-24T19:22:54.917,47.985810139086595,13261,215,1.0164801471715468,7108,179,1.0258334536008082,0.33870199180405985,87.04,285626,7914,6.531
101.16499999999999,0.029324546952224053,21245,259,1.0123415610406938,Ukraine,UA,2020-05-25,146,623,6,1.0097244732576987,56.50952041161734,-8.666666666666666,1.6540996404562682E-4,2020-06-24T19:22:56.306,48.57802994400527,13388,127,1.0095769549807707,7234,126,1.0177265053460889,0.340503647917157,83.33,291868,6242,6.674
102.425,0.02983691623424759,21584,339,1.0159566956931043,Ukraine,UA,2020-05-26,147,644,21,1.0337078651685394,43.784927172552415,-9.0,1.732071437165639E-4,2020-07-03T21:20:21.257,49.35317478519227,13365,-23,0.9982820436211532,7575,341,1.0471385125794859,0.3509544106745738,83.33,301736,9868,6.899
103.315,0.030038803926044282,21905,321,1.0148721275018533,Ukraine,UA,2020-05-27,148,658,14,1.0217391304347827,46.9528509182741,-2.0,1.828107081206506E-4,2020-07-03T21:20:26.258,50.0871614932189,13252,-113,0.9915450804339693,7995,420,1.0554455445544555,0.3649851632047478,83.33,312532,10796,7.146
103.81,0.02989009025109463,22382,477,1.0217758502624972,Ukraine,UA,2020-05-28,149,669,11,1.0167173252279635,32.1763334491777,-5.333333333333333,1.9296304763354225E-4,2020-07-03T21:20:29.147,51.17785202196875,13274,22,1.0016601267733172,8439,444,1.0555347091932459,0.37704405325708157,83.33,322746,10214,7.38
105.075,0.02976634080049099,22811,429,1.0191671879188633,Ukraine,UA,2020-05-29,150,679,10,1.014947683109118,36.50869417184506,-6.666666666666667,2.0428153425264443E-4,2020-07-03T21:20:31.478,52.1587875289576,13198,-76,0.9942745216212144,8934,495,1.0586562388908638,0.39165314979615096,83.33,337318,14572,7.713
85.345,0.029994828477848647,23204,393,1.0172285300951296,Ukraine,UA,2020-05-30,151,696,17,1.0250368188512518,40.57810684981498,-9.0,2.1290187658678896E-4,2020-07-03T21:20:32.828,53.057406769625715,13197,-1,0.9999242309440824,9311,377,1.0421983434072084,0.40126702292708155,83.33,348279,10961,7.964
95.46000000000001,0.029908752957080096,23672,468,1.0201689363902775,Ukraine,UA,2020-05-31,152,708,12,1.0172413793103448,34.712486806363124,-2.3333333333333335,2.1809237449090248E-4,2020-07-03T21:20:34.528,54.12751823179538,13426,229,1.0173524285822535,9538,227,1.0243797658683278,0.4029232848935451,83.33,348279,10961,7.964
107.005,0.029476427001058545,24562,890,1.0375971612031092,Ukraine,UA,2020-06-01,153,724,16,1.0225988700564972,18.78059913984046,-2.8333333333333335,2.2986817370067547E-4,2020-07-03T21:20:36.588,56.16255926028042,13785,359,1.026739162818412,10053,515,1.0539945481232962,0.40929077436690825,76.39,356187,10961,8.144
111.53999999999999,0.029443663386222133,24895,333,1.0135575278886084,Ukraine,UA,2020-06-02,154,733,9,1.0124309392265194,51.47216525641191,-1.6666666666666667,2.391973505503597E-4,2020-07-03T21:20:38.545,56.923984723747296,13701,-84,0.9939064200217628,10461,408,1.040584900029842,0.4202048604137377,76.39,371668,15481,8.498
113.18,0.029229860153634036,25385,490,1.0196826672022494,Ukraine,UA,2020-06-03,155,742,9,1.0122783083219646,35.56156825674407,1.1666666666666667,2.4781769288450417E-4,2020-07-03T21:20:39.836,58.044400570890744,13805,104,1.0075906868111817,10838,377,1.0360386196348341,0.42694504628717744,76.39,381552,9884,8.724
118.555,0.029059697471228975,25981,596,1.0234784321449675,Ukraine,UA,2020-06-04,156,755,13,1.017520215633423,29.867953208529734,3.3333333333333335,2.6222303949063425E-4,2020-07-03T21:20:41.323,59.40719209108971,13758,-47,0.9965954364360738,11468,630,1.0581288060527774,0.44139948423848197,76.39,392316,10764,8.971
131.155,0.02901062467033381,26542,561,1.0215927023594165,Ukraine,UA,2020-06-05,157,770,15,1.0198675496688743,32.44633231947744,3.3333333333333335,2.7015741293877257E-4,2020-07-03T21:20:42.821,60.6899539079213,13957,199,1.0144643116732084,11815,347,1.0302581095221486,0.44514354607791423,72.69,403551,11235,9.227
110.75999999999999,0.028965720822109884,27101,559,1.0210609599879437,Ukraine,UA,2020-06-06,158,785,15,1.0194805194805194,33.25684102119131,10.333333333333334,2.8044694622886545E-4,2020-07-03T21:20:43.772,61.96814259884617,14051,94,1.0067349716987892,12265,450,1.03808717731697,0.4525663259658315,72.69,414542,10991,9.479
