appleMobility,caseFatalityRisk,confirmed,confirmedDelta,confirmedGrowthRate,country,countryCode,dateId,dayId,deceased,deceasedDelta,deceasedGrowthRate,doublingTime,googleMobility,immunizationRate,importDate,incidencePer100k,infectious,infectiousDelta,infectiousGrowthRate,recovered,recoveredDelta,recoveredGrowthRate,recoveryRate,responseStringency,tested,testedDelta,testedPer1k
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-06,37,0,0,0.0,0.0,0.0,0.0,2020-05-19T22:56:12.584,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-07,38,0,0,0.0,0.0,0.0,0.0,2020-05-19T22:56:13.473,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-08,39,0,0,0.0,0.0,0.0,0.0,2020-05-19T22:56:14.416,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-09,40,0,0,0.0,0.0,0.0,0.0,2020-05-19T22:56:15.316,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-10,41,0,0,0.0,0.0,0.0,0.0,2020-05-19T22:56:16.136,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-11,42,0,0,0.0,0.0,0.0,0.0,2020-05-19T22:56:17.262,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-12,43,0,0,0.0,0.0,0.0,0.0,2020-05-19T22:56:18.185,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-13,44,0,0,0.0,0.0,0.0,0.0,2020-05-19T22:56:19.006,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-14,45,0,0,0.0,0.0,0.0,0.0,2020-05-19T22:56:19.925,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-15,46,0,0,0.0,0.0,-0.888888888888889,0.0,2020-05-19T22:56:20.846,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-16,47,0,0,0.0,0.0,-1.0,0.0,2020-05-19T22:56:21.769,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-17,48,0,0,0.0,0.0,-0.6666666666666665,0.0,2020-05-19T22:56:22.794,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-18,49,0,0,0.0,0.0,0.777777777777778,0.0,2020-05-19T22:56:23.817,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-19,50,0,0,0.0,0.0,0.27777777777777785,0.0,2020-05-19T22:56:24.738,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-20,51,0,0,0.0,0.0,-0.16666666666666666,0.0,2020-05-19T22:56:25.762,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-21,52,0,0,0.0,0.0,-1.0833333333333333,0.0,2020-05-19T22:56:26.651,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-22,53,0,0,0.0,0.0,0.22222222222222218,0.0,2020-05-19T22:56:27.479,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-23,54,0,0,0.0,0.0,-0.2777777777777776,0.0,2020-05-19T22:56:28.535,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-24,55,0,0,0.0,0.0,-1.4444444444444444,0.0,2020-05-19T22:56:29.540,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-25,56,0,0,0.0,0.0,0.5,0.0,2020-05-19T22:56:30.473,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-26,57,0,0,0.0,0.0,-1.4444444444444444,0.0,2020-05-19T22:56:31.391,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-27,58,0,0,0.0,0.0,0.6666666666666666,0.0,2020-05-19T22:56:32.393,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-28,59,0,0,0.0,0.0,3.5,0.0,2020-05-19T22:56:33.233,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-02-29,60,0,0,0.0,0.0,3.888888888888889,0.0,2020-05-19T22:56:34.260,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-03-01,61,0,0,0.0,0.0,2.888888888888889,0.0,2020-05-19T22:56:35.259,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-03-02,62,0,0,0.0,0.0,4.055555555555556,0.0,2020-05-19T22:56:36.124,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-03-03,63,0,0,0.0,0.0,2.2222222222222223,0.0,2020-05-19T22:56:37.025,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-03-04,64,0,0,0.0,0.0,1.4444444444444444,0.0,2020-05-19T22:56:37.844,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-03-05,65,0,0,0.0,0.0,2.111111111111111,0.0,2020-05-19T22:56:38.765,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-03-06,66,0,0,0.0,0.0,2.5555555555555554,0.0,2020-05-19T22:56:39.588,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-03-07,67,0,0,0.0,0.0,3.0,0.0,2020-05-19T22:56:40.917,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-03-08,68,0,0,0.0,0.0,2.111111111111111,0.0,2020-05-19T22:56:42.967,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-03-09,69,0,0,0.0,0.0,-0.2222222222222223,0.0,2020-05-19T22:56:44.094,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-03-10,70,0,0,0.0,0.0,1.6111111111111107,0.0,2020-05-19T22:56:45.099,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-03-11,71,0,0,0.0,0.0,0.722222222222222,0.0,2020-05-19T22:56:45.938,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
0.0,0.0,0,0,0.0,Antigua and Barbuda,AG,2020-03-12,72,0,0,0.0,0.0,2.6111111111111107,0.0,2020-05-19T22:56:46.963,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0
