appleMobility,caseFatalityRisk,confirmed,confirmedDelta,confirmedGrowthRate,country,countryCode,dateId,dayId,deceased,deceasedDelta,deceasedGrowthRate,doublingTime,googleMobility,immunizationRate,importDate,incidencePer100k,infectious,infectiousDelta,infectiousGrowthRate,recovered,recoveredDelta,recoveredGrowthRate,recoveryRate,responseStringency,tested,testedDelta,testedPer1k
0.0,0.0,494,13,1.027027027027027,Qatar,QA,2020-03-22,82,0,0,0.0,25.991478870900373,-26.833333333333332,1.1454145411417285E-5,2020-05-19T22:56:56.466,17.146508585576175,461,7,1.0154185022026432,33,6,1.2222222222222223,0.06680161943319839,80.56,10857,499,3.768
0.0,0.0,501,7,1.01417004048583,Qatar,QA,2020-03-23,83,0,0,0.0,49.262147586538376,-27.5,1.1454145411417285E-5,2020-05-19T22:56:57.494,17.389475306424423,468,7,1.0151843817787418,33,0,1.0,0.0658682634730539,80.56,11531,674,4.002
0.0,0.0,526,25,1.0499001996007984,Qatar,QA,2020-03-24,84,0,0,0.0,14.23443045990937,-27.5,1.4230907935397232E-5,2020-05-19T22:56:58.616,18.257213595168157,485,17,1.0363247863247864,41,8,1.2424242424242424,0.0779467680608365,80.56,11531,674,4.002
0.0,0.0,537,11,1.020912547528517,Qatar,QA,2020-03-25,85,0,0,0.0,33.49041600682018,-28.333333333333332,1.4230907935397232E-5,2020-05-19T22:56:59.762,18.6390184422154,496,11,1.022680412371134,41,0,1.0,0.07635009310986965,80.56,12258,674,4.255
0.0,0.0,549,12,1.0223463687150838,Qatar,QA,2020-03-26,86,0,0,0.0,31.363633364628146,-28.833333333333332,1.492509856639222E-5,2020-05-19T22:57:00.933,19.05553282081239,506,10,1.0201612903225807,43,2,1.048780487804878,0.07832422586520947,80.56,13681,1423,4.749
0.0,0.0,562,13,1.02367941712204,Qatar,QA,2020-03-27,87,0,0,0.0,29.6173603939276,-41.5,1.492509856639222E-5,2020-05-19T22:57:02.527,19.506756730959133,519,13,1.0256916996047432,43,0,1.0,0.07651245551601424,80.56,14845,1164,5.153
0.0,0.001694915254237288,590,28,1.0498220640569396,Qatar,QA,2020-03-28,88,1,0,0.0,14.256219384011406,-31.666666666666668,1.5619289197387206E-5,2020-05-19T22:57:03.625,20.478623614352113,544,25,1.048169556840077,45,2,1.0465116279069768,0.07627118644067797,86.11,16582,1737,5.756
0.0,0.0015772870662460567,634,44,1.0745762711864406,Qatar,QA,2020-03-29,89,1,0,1.0,9.636892873177512,-28.5,1.6660575143879686E-5,2020-05-19T22:57:04.653,22.005843002541084,585,41,1.0753676470588236,48,3,1.0666666666666667,0.07570977917981073,86.11,18877,2295,6.552
0.0,0.001443001443001443,693,59,1.0930599369085174,Qatar,QA,2020-03-30,90,1,0,1.0,7.789829648399233,-29.666666666666668,1.7701861090372165E-5,2020-05-19T22:57:05.775,24.053705363976295,641,56,1.0957264957264958,51,3,1.0625,0.0735930735930736,86.11,20058,1181,6.962
0.0,0.002560819462227913,781,88,1.126984126984127,Qatar,QA,2020-03-31,91,2,1,2.0,5.7982040826614245,-29.5,2.1519909560844596E-5,2020-05-19T22:57:08.107,27.108144140354238,717,76,1.1185647425897036,62,11,1.2156862745098038,0.0793854033290653,86.11,22394,2336,7.773
