appleMobility,caseFatalityRisk,confirmed,confirmedDelta,confirmedGrowthRate,country,countryCode,dateId,dayId,deceased,deceasedDelta,deceasedGrowthRate,doublingTime,googleMobility,immunizationRate,importDate,incidencePer100k,infectious,infectiousDelta,infectiousGrowthRate,recovered,recoveredDelta,recoveredGrowthRate,recoveryRate,responseStringency,tested,testedDelta,testedPer1k
33.4,0.0481283422459893,187,20,1.1197604790419162,Hungary,HU,2020-03-24,84,9,2,1.2857142857142858,6.127820173537959,-28.968253968253965,2.173834056340189E-6,2020-05-19T22:56:58.616,1.9357474692172159,157,13,1.0902777777777777,21,5,1.3125,0.11229946524064172,64.81,6113,598,0.633
32.585,0.04424778761061947,226,39,1.2085561497326203,Hungary,HU,2020-03-25,85,10,1,1.1111111111111112,3.6591902971123864,-30.42063492063492,2.173834056340189E-6,2020-05-19T22:56:59.762,2.339459508251822,195,38,1.2420382165605095,21,0,1.0,0.09292035398230089,64.81,6817,704,0.706
35.385,0.038314176245210725,261,35,1.154867256637168,Hungary,HU,2020-03-26,86,10,0,1.0,4.814009905207084,-26.634920634920633,2.8984454084535853E-6,2020-05-19T22:57:00.933,2.7017651843085204,223,28,1.1435897435897435,28,7,1.3333333333333333,0.10727969348659004,64.81,8005,1188,0.829
43.635,0.03333333333333333,300,39,1.1494252873563218,Hungary,HU,2020-03-27,87,10,0,1.0,4.977286305106921,-16.80952380952381,3.5195408531222105E-6,2020-05-19T22:57:02.527,3.105477223343127,256,33,1.147982062780269,34,6,1.2142857142857142,0.11333333333333333,68.52,9275,1270,0.96
30.394999999999996,0.03206997084548105,343,43,1.1433333333333333,Hungary,HU,2020-03-28,88,11,1,1.1,5.1747493267175,-28.23015873015873,3.5195408531222105E-6,2020-05-19T22:57:03.625,3.550595625355642,298,42,1.1640625,34,0,1.0,0.09912536443148688,74.07,10303,1028,1.067
32.395,0.031862745098039214,408,65,1.1895043731778425,Hungary,HU,2020-03-29,89,13,2,1.1818181818181819,3.994239096191037,-28.00793650793651,3.5195408531222105E-6,2020-05-19T22:57:04.653,4.223449023746653,361,63,1.2114093959731544,34,0,1.0,0.08333333333333333,74.07,12148,1845,1.258
33.120000000000005,0.03355704697986577,447,39,1.0955882352941178,Hungary,HU,2020-03-30,90,15,2,1.1538461538461537,7.592687012317058,-31.0952380952381,3.5195408531222105E-6,2020-05-19T22:57:05.775,4.627161062781259,398,37,1.1024930747922437,34,0,1.0,0.07606263982102908,74.07,13301,1153,1.377
36.285000000000004,0.032520325203252036,492,45,1.1006711409395973,Hungary,HU,2020-03-31,91,16,1,1.0666666666666667,7.226295869767673,-26.65873015873016,3.830088575456523E-6,2020-05-19T22:57:08.107,5.092982646282728,439,41,1.1030150753768844,37,3,1.088235294117647,0.07520325203252033,74.07,14146,845,1.464
37.215,0.0380952380952381,525,33,1.0670731707317074,Hungary,HU,2020-04-01,92,20,4,1.25,10.677018281975506,-25.03968253968254,4.140636297790836E-6,2020-05-19T22:57:09.252,5.434585140850472,465,26,1.0592255125284737,40,3,1.0810810810810811,0.0761904761904762,74.07,15208,1062,1.574
39.335,0.035897435897435895,585,60,1.1142857142857143,Hungary,HU,2020-04-02,93,21,1,1.05,6.405361978021378,-22.412698412698415,4.347668112680378E-6,2020-05-19T22:57:10.352,6.055680585519098,522,57,1.1225806451612903,42,2,1.05,0.07179487179487179,74.07,16401,1193,1.698
